,Unnamed: 0,tanggal,Team,position,menit,shotTotal,shotOnTarget,yellowCard,redCard,touches,press,tackle,intercept,blocks,shotCreation,goalCreation,passComplete,passAttempt,passProgresive,carries,carries>5yard,DribblesSucces,Dribbles.1,Nama,goal,Kemasukan,Minggu,homeAway,Starting 11,KlasemenTimMusuh
4957,4957,2022-01-23,Brighton,LB,90.0,1.0,0.0,0.0,0.0,69.0,9.0,0.0,5.0,3.0,1.0,0.0,44.0,56.0,1.0,47.0,4.0,1.0,2.0,Marc-Cucurella,1,1,23,1,0.0,5
4958,4958,2022-02-12,Brighton,WB,90.0,1.0,1.0,0.0,0.0,83.0,23.0,2.0,3.0,1.0,1.0,0.0,54.0,72.0,6.0,62.0,6.0,1.0,5.0,Marc-Cucurella,2,0,25,1,0.0,30
4959,4959,2022-02-15,Brighton,LB,90.0,0.0,0.0,0.0,0.0,90.0,19.0,2.0,5.0,2.0,1.0,0.0,58.0,75.0,8.0,57.0,11.0,0.0,4.0,Marc-Cucurella,0,2,18,1,0.0,2
4960,4960,2022-02-19,Brighton,CB,90.0,2.0,0.0,0.0,0.0,99.0,9.0,4.0,3.0,3.0,3.0,0.0,67.0,87.0,7.0,70.0,12.0,1.0,1.0,Marc-Cucurella,0,3,26,0,0.0,17
4961,4961,2022-02-26,Brighton,CB,90.0,0.0,0.0,1.0,0.0,94.0,15.0,3.0,2.0,1.0,1.0,0.0,76.0,88.0,9.0,65.0,7.0,0.0,1.0,Marc-Cucurella,0,2,27,0,0.0,11
4962,4962,2022-03-05,Brighton,LB,90.0,0.0,0.0,0.0,0.0,104.0,11.0,3.0,0.0,1.0,2.0,0.0,77.0,95.0,4.0,70.0,4.0,0.0,1.0,Marc-Cucurella,1,2,28,1,0.0,12
4963,4963,2022-03-12,Brighton,LB,90.0,0.0,0.0,0.0,0.0,78.0,15.0,0.0,4.0,3.0,2.0,0.0,53.0,65.0,6.0,42.0,3.0,1.0,1.0,Marc-Cucurella,0,2,29,0,0.0,3
4964,4964,2022-03-16,Brighton,LB,90.0,1.0,0.0,0.0,0.0,74.0,21.0,2.0,1.0,1.0,3.0,0.0,53.0,63.0,6.0,53.0,7.0,1.0,2.0,Marc-Cucurella,0,2,16,0,0.0,7
4965,4965,2022-04-02,Brighton,CB,90.0,0.0,0.0,0.0,0.0,102.0,15.0,1.0,4.0,1.0,6.0,0.0,82.0,94.0,6.0,69.0,12.0,1.0,1.0,Marc-Cucurella,0,0,31,0,0.0,28
4966,4966,2022-04-09,Brighton,CB,90.0,0.0,0.0,0.0,0.0,66.0,15.0,4.0,4.0,2.0,0.0,0.0,40.0,55.0,3.0,29.0,2.0,0.0,0.0,Marc-Cucurella,2,1,32,1,0.0,8
4967,4967,2022-04-16,Brighton,CB,90.0,1.0,0.0,0.0,0.0,83.0,12.0,4.0,2.0,1.0,1.0,0.0,62.0,72.0,2.0,56.0,9.0,0.0,1.0,Marc-Cucurella,1,0,33,1,0.0,7
4968,4968,2022-04-20,Brighton,CB,90.0,0.0,0.0,0.0,0.0,54.0,21.0,7.0,0.0,2.0,1.0,0.0,33.0,42.0,3.0,32.0,2.0,1.0,3.0,Marc-Cucurella,0,3,30,1,0.0,1
4969,4969,2022-04-24,Brighton,LB,90.0,0.0,0.0,1.0,0.0,63.0,15.0,2.0,3.0,3.0,3.0,1.0,44.0,54.0,5.0,36.0,6.0,1.0,1.0,Marc-Cucurella,2,2,34,0,0.0,15
4970,4970,2022-04-30,Brighton,CB,90.0,1.0,0.0,1.0,0.0,84.0,20.0,4.0,1.0,1.0,2.0,0.0,66.0,75.0,7.0,58.0,6.0,2.0,3.0,Marc-Cucurella,3,0,35,1,0.0,13
4971,4971,2022-05-07,Brighton,CB,90.0,2.0,1.0,0.0,0.0,61.0,8.0,1.0,2.0,2.0,2.0,0.0,39.0,50.0,3.0,37.0,8.0,0.0,0.0,Marc-Cucurella,4,0,36,0,0.0,2
4972,4972,2022-05-15,Brighton,CB,90.0,0.0,0.0,0.0,0.0,73.0,17.0,3.0,8.0,4.0,4.0,0.0,42.0,54.0,2.0,32.0,2.0,2.0,4.0,Marc-Cucurella,1,1,37,1,0.0,9
4973,4973,2022-05-22,Brighton,WB,90.0,1.0,0.0,0.0,0.0,72.0,11.0,2.0,0.0,3.0,4.0,0.0,45.0,59.0,4.0,37.0,5.0,1.0,1.0,Marc-Cucurella,3,1,38,0,0.0,6
4975,4975,2021-09-11,Brighton,CB,90.0,0.0,0.0,1.0,0.0,69.0,14.0,4.0,3.0,2.0,0.0,0.0,41.0,57.0,5.0,38.0,3.0,0.0,1.0,Joel-Veltman,1,0,4,1,0.0,29
4976,4976,2021-09-19,Brighton,RB,90.0,0.0,0.0,1.0,0.0,50.0,15.0,4.0,3.0,3.0,2.0,0.0,29.0,42.0,3.0,25.0,1.0,1.0,1.0,Joel-Veltman,2,1,5,0,0.0,5
4977,4977,2021-09-27,Brighton,RB,90.0,0.0,0.0,0.0,0.0,71.0,28.0,10.0,3.0,2.0,1.0,1.0,38.0,54.0,7.0,40.0,1.0,0.0,1.0,Joel-Veltman,1,1,6,1,0.0,14
4978,4978,2021-10-02,Brighton,WB,90.0,0.0,0.0,1.0,0.0,37.0,4.0,0.0,0.0,2.0,1.0,0.0,23.0,32.0,3.0,20.0,1.0,0.0,1.0,Joel-Veltman,0,0,7,0,0.0,8
4979,4979,2021-10-16,Brighton,WB,58.0,0.0,0.0,1.0,0.0,59.0,10.0,3.0,1.0,1.0,0.0,0.0,31.0,49.0,2.0,30.0,4.0,0.0,0.0,Joel-Veltman,0,0,8,1,0.0,28
4980,4980,2021-10-23,Brighton,CB,90.0,0.0,0.0,0.0,0.0,46.0,10.0,3.0,0.0,5.0,0.0,0.0,33.0,37.0,1.0,27.0,1.0,0.0,0.0,Joel-Veltman,1,4,9,0,0.0,1
4981,4981,2021-10-30,Brighton,RB,90.0,0.0,0.0,0.0,0.0,61.0,10.0,1.0,4.0,0.0,1.0,0.0,38.0,51.0,6.0,34.0,3.0,0.0,0.0,Joel-Veltman,2,2,10,1,0.0,3
4982,4982,2021-11-06,Brighton,RB,90.0,0.0,0.0,0.0,0.0,82.0,9.0,3.0,1.0,1.0,3.0,0.0,64.0,73.0,4.0,62.0,8.0,1.0,1.0,Joel-Veltman,1,1,11,0,0.0,12
4983,4983,2021-11-27,Brighton,RB,90.0,0.0,0.0,0.0,0.0,69.0,8.0,2.0,2.0,1.0,2.0,0.0,46.0,61.0,8.0,32.0,2.0,1.0,3.0,Joel-Veltman,0,0,13,0,0.0,9
4984,4984,2021-12-01,Brighton,RB,69.0,1.0,0.0,0.0,0.0,63.0,7.0,2.0,2.0,2.0,0.0,0.0,38.0,45.0,4.0,38.0,5.0,0.0,2.0,Joel-Veltman,1,1,14,1,0.0,6
4985,4985,2021-12-04,Brighton,CB,77.0,1.0,0.0,0.0,0.0,58.0,17.0,7.0,1.0,1.0,1.0,0.0,33.0,44.0,1.0,20.0,0.0,1.0,1.0,Joel-Veltman,1,1,15,1,0.0,15
4986,4986,2021-12-15,Brighton,CB,90.0,0.0,0.0,0.0,0.0,68.0,5.0,4.0,1.0,1.0,1.0,0.0,50.0,61.0,2.0,42.0,0.0,0.0,0.0,Joel-Veltman,0,1,17,0,0.0,13
4987,4987,2021-12-29,Brighton,CB,90.0,1.0,0.0,0.0,0.0,64.0,7.0,2.0,6.0,4.0,3.0,0.0,37.0,49.0,4.0,36.0,3.0,1.0,1.0,Joel-Veltman,1,1,20,1,0.0,4
4988,4988,2022-01-02,Brighton,RB,60.0,0.0,0.0,0.0,0.0,41.0,4.0,1.0,1.0,2.0,1.0,1.0,27.0,36.0,1.0,19.0,2.0,0.0,0.0,Joel-Veltman,3,2,21,1,0.0,10
4989,4989,2022-01-14,Brighton,RB,72.0,0.0,0.0,0.0,0.0,67.0,9.0,2.0,2.0,1.0,3.0,0.0,43.0,58.0,6.0,38.0,2.0,0.0,2.0,Joel-Veltman,1,1,22,0,0.0,14
4990,4990,2022-01-18,Brighton,RB,90.0,0.0,0.0,0.0,0.0,63.0,13.0,1.0,0.0,2.0,0.0,0.0,38.0,55.0,0.0,36.0,3.0,0.0,0.0,Joel-Veltman,1,1,24,0,0.0,4
4991,4991,2022-01-23,Brighton,RB,76.0,0.0,0.0,0.0,0.0,70.0,10.0,4.0,2.0,1.0,1.0,0.0,47.0,61.0,7.0,37.0,4.0,1.0,1.0,Joel-Veltman,1,1,23,1,0.0,5
4992,4992,2022-02-12,Brighton,CB,90.0,0.0,0.0,0.0,0.0,105.0,13.0,1.0,5.0,0.0,2.0,0.0,82.0,95.0,4.0,79.0,5.0,3.0,4.0,Joel-Veltman,2,0,25,1,0.0,30
4993,4993,2022-02-15,Brighton,RB,90.0,0.0,0.0,0.0,0.0,66.0,17.0,1.0,4.0,1.0,2.0,0.0,44.0,53.0,4.0,29.0,1.0,0.0,0.0,Joel-Veltman,0,2,18,1,0.0,2
4994,4994,2022-02-19,Brighton,CB,90.0,0.0,0.0,0.0,0.0,112.0,5.0,2.0,2.0,2.0,1.0,0.0,86.0,97.0,8.0,67.0,5.0,1.0,1.0,Joel-Veltman,0,3,26,0,0.0,17
4995,4995,2022-02-26,Brighton,CB,90.0,0.0,0.0,1.0,0.0,97.0,16.0,4.0,1.0,2.0,0.0,0.0,79.0,87.0,4.0,60.0,5.0,0.0,0.0,Joel-Veltman,0,2,27,0,0.0,11
4996,4996,2022-03-05,Brighton,RB,90.0,1.0,0.0,0.0,0.0,78.0,9.0,2.0,2.0,2.0,3.0,0.0,51.0,65.0,2.0,45.0,2.0,0.0,0.0,Joel-Veltman,1,2,28,1,0.0,12
4997,4997,2022-03-12,Brighton,CB,90.0,0.0,0.0,0.0,0.0,59.0,12.0,1.0,2.0,0.0,0.0,0.0,45.0,55.0,1.0,35.0,2.0,0.0,0.0,Joel-Veltman,0,2,29,0,0.0,3
4998,4998,2022-03-16,Brighton,RB,77.0,0.0,0.0,1.0,0.0,53.0,5.0,0.0,3.0,4.0,1.0,0.0,41.0,46.0,5.0,39.0,1.0,0.0,1.0,Joel-Veltman,0,2,16,0,0.0,7
4999,4999,2022-04-02,Brighton,CB,90.0,3.0,1.0,0.0,0.0,70.0,7.0,4.0,2.0,3.0,2.0,0.0,42.0,54.0,2.0,25.0,0.0,0.0,0.0,Joel-Veltman,0,0,31,0,0.0,28
5000,5000,2022-04-09,Brighton,CB,90.0,0.0,0.0,0.0,0.0,40.0,8.0,3.0,2.0,3.0,0.0,0.0,17.0,27.0,0.0,19.0,0.0,0.0,0.0,Joel-Veltman,2,1,32,1,0.0,8
5001,5001,2022-04-16,Brighton,CB,90.0,2.0,0.0,0.0,0.0,73.0,7.0,1.0,1.0,2.0,1.0,0.0,53.0,64.0,0.0,41.0,0.0,0.0,0.0,Joel-Veltman,1,0,33,1,0.0,7
5002,5002,2022-04-20,Brighton,CB,90.0,0.0,0.0,0.0,0.0,50.0,3.0,1.0,2.0,3.0,0.0,0.0,28.0,41.0,3.0,29.0,2.0,0.0,1.0,Joel-Veltman,0,3,30,1,0.0,1
5003,5003,2022-04-24,Brighton,RB,90.0,0.0,0.0,0.0,0.0,58.0,16.0,4.0,0.0,4.0,0.0,0.0,19.0,34.0,3.0,17.0,0.0,0.0,1.0,Joel-Veltman,2,2,34,0,0.0,15
5004,5004,2022-04-30,Brighton,CB,90.0,0.0,0.0,0.0,0.0,69.0,7.0,3.0,1.0,1.0,1.0,0.0,45.0,61.0,3.0,35.0,3.0,0.0,2.0,Joel-Veltman,3,0,35,1,0.0,13
5005,5005,2022-05-07,Brighton,CB,90.0,0.0,0.0,0.0,0.0,58.0,10.0,0.0,3.0,1.0,1.0,0.0,34.0,47.0,4.0,31.0,5.0,0.0,1.0,Joel-Veltman,4,0,36,0,0.0,2
5006,5006,2022-05-15,Brighton,CB,90.0,0.0,0.0,0.0,0.0,72.0,13.0,4.0,2.0,4.0,0.0,0.0,39.0,56.0,4.0,39.0,4.0,1.0,1.0,Joel-Veltman,1,1,37,1,0.0,9
5007,5007,2022-05-22,Brighton,CB,90.0,2.0,1.0,0.0,0.0,65.0,10.0,4.0,1.0,1.0,0.0,0.0,41.0,52.0,3.0,40.0,2.0,1.0,1.0,Joel-Veltman,3,1,38,0,0.0,6
5008,5008,2021-08-14,Brighton,LM,75.0,1.0,0.0,0.0,0.0,38.0,6.0,1.0,0.0,1.0,1.0,0.0,19.0,28.0,3.0,33.0,9.0,3.0,6.0,Leandro-Trossard,2,1,1,1,0.0,17
5009,5009,2021-08-21,Brighton,RW,71.0,2.0,0.0,0.0,0.0,50.0,11.0,2.0,0.0,1.0,0.0,0.0,29.0,38.0,5.0,40.0,14.0,0.0,0.0,Leandro-Trossard,2,0,2,0,0.0,30
5010,5010,2021-08-28,Brighton,AM,90.0,5.0,2.0,0.0,0.0,53.0,24.0,2.0,0.0,1.0,6.0,0.0,25.0,32.0,5.0,37.0,3.0,2.0,2.0,Leandro-Trossard,0,2,3,0,0.0,10
5011,5011,2021-09-11,Brighton,AM,90.0,1.0,1.0,0.0,0.0,58.0,31.0,3.0,2.0,2.0,3.0,0.0,34.0,45.0,2.0,38.0,3.0,1.0,1.0,Leandro-Trossard,1,0,4,1,0.0,29
5012,5012,2021-09-19,Brighton,FW,90.0,2.0,1.0,0.0,0.0,46.0,21.0,0.0,1.0,1.0,6.0,1.0,28.0,35.0,4.0,32.0,4.0,2.0,3.0,Leandro-Trossard,2,1,5,0,0.0,5
5013,5013,2021-09-27,Brighton,RW,90.0,1.0,0.0,1.0,0.0,46.0,19.0,3.0,1.0,1.0,0.0,0.0,29.0,32.0,4.0,36.0,5.0,4.0,5.0,Leandro-Trossard,1,1,6,1,0.0,14
5014,5014,2021-10-02,Brighton,FW,90.0,6.0,1.0,0.0,0.0,65.0,16.0,1.0,1.0,1.0,5.0,0.0,38.0,43.0,4.0,58.0,10.0,3.0,3.0,Leandro-Trossard,0,0,7,0,0.0,8
5015,5015,2021-10-16,Brighton,FW,90.0,3.0,1.0,0.0,0.0,57.0,21.0,2.0,2.0,2.0,0.0,0.0,33.0,43.0,5.0,37.0,6.0,0.0,0.0,Leandro-Trossard,0,0,8,1,0.0,28
5016,5016,2021-10-23,Brighton,FW,90.0,3.0,2.0,0.0,0.0,45.0,10.0,0.0,0.0,1.0,4.0,1.0,31.0,36.0,7.0,35.0,2.0,2.0,2.0,Leandro-Trossard,1,4,9,0,0.0,1
5017,5017,2021-10-30,Brighton,FW,90.0,2.0,1.0,0.0,0.0,42.0,14.0,0.0,0.0,1.0,5.0,1.0,28.0,32.0,4.0,33.0,3.0,3.0,5.0,Leandro-Trossard,2,2,10,1,0.0,3
5018,5018,2021-11-06,Brighton,FW,90.0,4.0,2.0,0.0,0.0,58.0,20.0,1.0,2.0,2.0,5.0,1.0,34.0,41.0,4.0,45.0,8.0,0.0,0.0,Leandro-Trossard,1,1,11,0,0.0,12
5019,5019,2021-11-20,Brighton,FW,90.0,2.0,1.0,0.0,0.0,36.0,16.0,2.0,0.0,1.0,1.0,0.0,17.0,25.0,1.0,27.0,2.0,3.0,4.0,Leandro-Trossard,0,2,12,1,0.0,11
5020,5020,2021-11-27,Brighton,LW,90.0,4.0,1.0,0.0,0.0,54.0,15.0,2.0,2.0,1.0,4.0,0.0,31.0,39.0,9.0,50.0,9.0,6.0,9.0,Leandro-Trossard,0,0,13,0,0.0,9
5021,5021,2021-12-01,Brighton,LW,90.0,1.0,0.0,0.0,0.0,49.0,11.0,1.0,0.0,2.0,1.0,0.0,29.0,38.0,6.0,32.0,4.0,1.0,1.0,Leandro-Trossard,1,1,14,1,0.0,6
5022,5022,2021-12-04,Brighton,FW,90.0,1.0,1.0,0.0,0.0,48.0,13.0,1.0,3.0,1.0,2.0,0.0,20.0,32.0,1.0,35.0,5.0,2.0,2.0,Leandro-Trossard,1,1,15,1,0.0,15
5023,5023,2021-12-15,Brighton,LW,90.0,2.0,1.0,0.0,0.0,34.0,12.0,0.0,1.0,0.0,3.0,0.0,24.0,28.0,3.0,22.0,3.0,0.0,0.0,Leandro-Trossard,0,1,17,0,0.0,13
5025,5025,2022-01-02,Brighton,FW,80.0,1.0,0.0,0.0,0.0,39.0,14.0,1.0,0.0,0.0,4.0,1.0,26.0,33.0,4.0,31.0,3.0,1.0,1.0,Leandro-Trossard,3,2,21,1,0.0,10
5026,5026,2022-01-14,Brighton,FW,90.0,6.0,1.0,0.0,0.0,46.0,14.0,1.0,1.0,2.0,3.0,0.0,28.0,35.0,4.0,33.0,4.0,2.0,2.0,Leandro-Trossard,1,1,22,0,0.0,14
5028,5028,2022-01-23,Brighton,FW,90.0,2.0,1.0,0.0,0.0,51.0,12.0,1.0,0.0,1.0,7.0,1.0,32.0,40.0,5.0,50.0,12.0,3.0,4.0,Leandro-Trossard,1,1,23,1,0.0,5
5029,5029,2022-02-15,Brighton,FW,59.0,0.0,0.0,0.0,0.0,26.0,14.0,0.0,1.0,0.0,1.0,0.0,15.0,20.0,1.0,16.0,1.0,0.0,0.0,Leandro-Trossard,0,2,18,1,0.0,2
5031,5031,2022-02-26,Brighton,FW,90.0,1.0,0.0,1.0,0.0,53.0,24.0,0.0,0.0,1.0,0.0,0.0,27.0,43.0,4.0,37.0,9.0,1.0,2.0,Leandro-Trossard,0,2,27,0,0.0,11
5032,5032,2022-03-05,Brighton,AM,90.0,3.0,1.0,0.0,0.0,77.0,8.0,1.0,1.0,1.0,1.0,0.0,54.0,68.0,5.0,62.0,8.0,4.0,4.0,Leandro-Trossard,1,2,28,1,0.0,12
5033,5033,2022-03-12,Brighton,LW,90.0,2.0,1.0,0.0,0.0,45.0,11.0,1.0,1.0,5.0,1.0,0.0,19.0,26.0,4.0,27.0,3.0,0.0,1.0,Leandro-Trossard,0,2,29,0,0.0,3
5034,5034,2022-03-16,Brighton,LW,90.0,2.0,0.0,0.0,0.0,60.0,15.0,2.0,3.0,1.0,4.0,0.0,34.0,45.0,2.0,56.0,6.0,4.0,4.0,Leandro-Trossard,0,2,16,0,0.0,7
5035,5035,2022-04-02,Brighton,CM,90.0,3.0,0.0,0.0,0.0,59.0,16.0,2.0,1.0,1.0,7.0,0.0,40.0,44.0,3.0,51.0,11.0,5.0,5.0,Leandro-Trossard,0,0,31,0,0.0,28
5036,5036,2022-04-09,Brighton,WB,84.0,1.0,1.0,0.0,0.0,37.0,13.0,1.0,2.0,2.0,2.0,1.0,18.0,24.0,4.0,29.0,4.0,1.0,1.0,Leandro-Trossard,2,1,32,1,0.0,8
5037,5037,2022-04-16,Brighton,WB,90.0,2.0,1.0,0.0,0.0,63.0,14.0,2.0,1.0,3.0,1.0,0.0,35.0,48.0,2.0,46.0,11.0,1.0,2.0,Leandro-Trossard,1,0,33,1,0.0,7
5038,5038,2022-04-24,Brighton,AM,90.0,0.0,0.0,0.0,0.0,46.0,14.0,2.0,0.0,2.0,2.0,0.0,24.0,35.0,3.0,38.0,5.0,2.0,2.0,Leandro-Trossard,2,2,34,0,0.0,15
5039,5039,2022-04-30,Brighton,WB,88.0,2.0,2.0,0.0,0.0,57.0,14.0,0.0,0.0,1.0,4.0,1.0,35.0,47.0,3.0,43.0,4.0,1.0,2.0,Leandro-Trossard,3,0,35,1,0.0,13
5040,5040,2022-05-07,Brighton,WB,82.0,3.0,1.0,0.0,0.0,46.0,11.0,1.0,1.0,1.0,4.0,2.0,22.0,33.0,3.0,33.0,9.0,0.0,0.0,Leandro-Trossard,4,0,36,0,0.0,2
5041,5041,2022-05-15,Brighton,WB,86.0,1.0,0.0,0.0,0.0,42.0,11.0,0.0,0.0,0.0,4.0,0.0,19.0,27.0,4.0,27.0,5.0,0.0,1.0,Leandro-Trossard,1,1,37,1,0.0,9
5042,5042,2021-08-14,Brighton,CB,90.0,0.0,0.0,0.0,0.0,87.0,2.0,0.0,0.0,1.0,1.0,0.0,72.0,78.0,0.0,63.0,0.0,0.0,0.0,Lewis-Dunk,2,1,1,1,,17
5043,5043,2021-08-21,Brighton,CB,90.0,0.0,0.0,0.0,0.0,68.0,5.0,1.0,1.0,2.0,0.0,0.0,59.0,61.0,0.0,45.0,0.0,0.0,0.0,Lewis-Dunk,2,0,2,0,,30
5044,5044,2021-08-28,Brighton,CB,90.0,0.0,0.0,0.0,0.0,91.0,6.0,1.0,1.0,0.0,0.0,0.0,79.0,82.0,1.0,64.0,4.0,0.0,0.0,Lewis-Dunk,0,2,3,0,,10
5045,5045,2021-09-11,Brighton,CB,90.0,0.0,0.0,0.0,0.0,56.0,4.0,1.0,0.0,0.0,0.0,0.0,42.0,51.0,2.0,32.0,0.0,0.0,0.0,Lewis-Dunk,1,0,4,1,,29
5046,5046,2021-09-19,Brighton,CB,90.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,3.0,2.0,1.0,0.0,30.0,35.0,0.0,19.0,0.0,1.0,1.0,Lewis-Dunk,2,1,5,0,,5
5047,5047,2021-09-27,Brighton,CB,90.0,1.0,1.0,0.0,0.0,95.0,4.0,0.0,3.0,2.0,1.0,0.0,81.0,88.0,3.0,70.0,2.0,0.0,0.0,Lewis-Dunk,1,1,6,1,,14
5048,5048,2021-10-02,Brighton,CB,90.0,2.0,0.0,0.0,0.0,76.0,8.0,0.0,3.0,0.0,1.0,0.0,67.0,72.0,2.0,50.0,2.0,0.0,0.0,Lewis-Dunk,0,0,7,0,,8
5049,5049,2021-10-16,Brighton,CB,90.0,1.0,1.0,0.0,0.0,74.0,15.0,6.0,3.0,5.0,0.0,0.0,54.0,58.0,2.0,42.0,1.0,0.0,0.0,Lewis-Dunk,0,0,8,1,,28
5050,5050,2021-10-23,Brighton,CB,90.0,0.0,0.0,0.0,0.0,95.0,4.0,0.0,1.0,3.0,0.0,0.0,74.0,87.0,4.0,64.0,0.0,1.0,1.0,Lewis-Dunk,1,4,9,0,,1
5051,5051,2021-10-30,Brighton,CB,90.0,0.0,0.0,0.0,0.0,59.0,5.0,0.0,5.0,3.0,0.0,0.0,40.0,47.0,1.0,36.0,1.0,0.0,0.0,Lewis-Dunk,2,2,10,1,,3
5052,5052,2021-11-06,Brighton,CB,90.0,0.0,0.0,0.0,0.0,110.0,4.0,1.0,1.0,2.0,1.0,0.0,92.0,97.0,1.0,86.0,7.0,0.0,0.0,Lewis-Dunk,1,1,11,0,,12
5053,5053,2021-11-20,Brighton,CB,90.0,0.0,0.0,0.0,0.0,98.0,7.0,1.0,1.0,1.0,0.0,0.0,88.0,91.0,3.0,67.0,0.0,0.0,0.0,Lewis-Dunk,0,2,12,1,,11
5054,5054,2021-11-27,Brighton,CB,90.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0,4.0,0.0,1.0,0.0,63.0,76.0,2.0,55.0,4.0,0.0,0.0,Lewis-Dunk,0,0,13,0,,9
5055,5055,2021-12-01,Brighton,CB,90.0,2.0,1.0,0.0,0.0,92.0,8.0,2.0,0.0,1.0,0.0,0.0,74.0,80.0,4.0,53.0,3.0,0.0,0.0,Lewis-Dunk,1,1,14,1,,6
5056,5056,2022-02-12,Brighton,CB,90.0,1.0,0.0,1.0,0.0,91.0,5.0,3.0,1.0,1.0,0.0,0.0,76.0,80.0,2.0,66.0,2.0,0.0,0.0,Lewis-Dunk,2,0,25,1,,30
5057,5057,2022-02-15,Brighton,CB,53.0,0.0,0.0,0.0,1.0,62.0,1.0,0.0,1.0,0.0,0.0,0.0,54.0,57.0,2.0,46.0,0.0,0.0,0.0,Lewis-Dunk,0,2,18,1,,2
5058,5058,2022-02-26,Brighton,CB,90.0,1.0,0.0,0.0,0.0,124.0,5.0,2.0,0.0,2.0,1.0,0.0,107.0,116.0,3.0,84.0,7.0,0.0,0.0,Lewis-Dunk,0,2,27,0,,11
5059,5059,2022-03-05,Brighton,CB,90.0,4.0,2.0,0.0,0.0,107.0,6.0,1.0,1.0,2.0,1.0,0.0,81.0,90.0,5.0,65.0,6.0,1.0,1.0,Lewis-Dunk,1,2,28,1,,12
5060,5060,2022-03-12,Brighton,CB,90.0,0.0,0.0,0.0,0.0,68.0,3.0,0.0,4.0,1.0,1.0,0.0,54.0,63.0,1.0,48.0,0.0,1.0,1.0,Lewis-Dunk,0,2,29,0,,3
5061,5061,2022-03-16,Brighton,CB,90.0,0.0,0.0,0.0,0.0,80.0,7.0,1.0,2.0,4.0,0.0,0.0,66.0,75.0,2.0,68.0,1.0,0.0,0.0,Lewis-Dunk,0,2,16,0,,7
5062,5062,2022-04-02,Brighton,CB,90.0,3.0,0.0,0.0,0.0,54.0,3.0,0.0,0.0,0.0,2.0,0.0,40.0,46.0,3.0,29.0,0.0,0.0,0.0,Lewis-Dunk,0,0,31,0,,28
5063,5063,2022-04-09,Brighton,CB,90.0,1.0,1.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,2.0,1.0,28.0,39.0,0.0,24.0,0.0,0.0,0.0,Lewis-Dunk,2,1,32,1,,8
5064,5064,2022-04-16,Brighton,CB,90.0,1.0,1.0,1.0,0.0,59.0,1.0,0.0,3.0,0.0,0.0,0.0,45.0,55.0,0.0,42.0,0.0,0.0,0.0,Lewis-Dunk,1,0,33,1,,7
5065,5065,2022-04-20,Brighton,CB,90.0,0.0,0.0,1.0,0.0,51.0,2.0,0.0,1.0,4.0,0.0,0.0,34.0,40.0,1.0,25.0,0.0,0.0,1.0,Lewis-Dunk,0,3,30,1,,1
5066,5066,2022-04-24,Brighton,CB,90.0,1.0,0.0,0.0,0.0,51.0,3.0,0.0,2.0,0.0,0.0,0.0,27.0,36.0,1.0,24.0,0.0,0.0,0.0,Lewis-Dunk,2,2,34,0,,15
5067,5067,2022-04-30,Brighton,CB,90.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,2.0,1.0,2.0,1.0,41.0,50.0,1.0,34.0,1.0,1.0,1.0,Lewis-Dunk,3,0,35,1,,13
5068,5068,2022-05-07,Brighton,CB,90.0,1.0,0.0,0.0,0.0,51.0,2.0,0.0,1.0,1.0,0.0,0.0,36.0,42.0,5.0,24.0,0.0,0.0,0.0,Lewis-Dunk,4,0,36,0,,2
5069,5069,2022-05-15,Brighton,CB,90.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,1.0,1.0,0.0,0.0,31.0,38.0,3.0,17.0,0.0,0.0,0.0,Lewis-Dunk,1,1,37,1,,9
5070,5070,2022-05-22,Brighton,CB,90.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,1.0,1.0,0.0,0.0,41.0,51.0,0.0,32.0,0.0,0.0,0.0,Lewis-Dunk,3,1,38,0,,6
5071,5071,2021-08-14,Brighton,FW,90.0,4.0,2.0,1.0,0.0,33.0,15.0,1.0,0.0,2.0,3.0,0.0,14.0,19.0,2.0,20.0,2.0,0.0,0.0,Neal-Maupay,2,1,1,1,0.0,17
5073,5073,2021-08-28,Brighton,FW,90.0,2.0,0.0,0.0,0.0,31.0,20.0,1.0,0.0,0.0,5.0,0.0,22.0,25.0,1.0,23.0,2.0,1.0,1.0,Neal-Maupay,0,2,3,0,0.0,10
5074,5074,2021-09-11,Brighton,FW,90.0,1.0,0.0,0.0,0.0,34.0,21.0,2.0,1.0,1.0,1.0,0.0,25.0,28.0,0.0,23.0,1.0,1.0,2.0,Neal-Maupay,1,0,4,1,0.0,29
5075,5075,2021-09-19,Brighton,FW,90.0,1.0,0.0,0.0,0.0,36.0,21.0,0.0,0.0,2.0,2.0,0.0,18.0,23.0,2.0,22.0,4.0,2.0,7.0,Neal-Maupay,2,1,5,0,0.0,5
5076,5076,2021-09-27,Brighton,FW,90.0,1.0,1.0,0.0,0.0,37.0,25.0,2.0,0.0,0.0,1.0,0.0,22.0,27.0,0.0,22.0,2.0,0.0,0.0,Neal-Maupay,1,1,6,1,0.0,14
